8.42099641412986 1.91699092088197 5.72198062104219 2.57724879835203 6.19562066071565 6.27588311589227 5.73846036469062 2.83024338139925 5.93057145037003 3.72014953841459 4.55283436331731 9.70702677958343 5.61333638513771 5.61333638513771
5.71053635461967 2.05539024948501 4.17105363546197 0.309300373846037 3.26085297932403 5.75860227359426 5.10551613641566 2.45288776989395 2.74448767833982 2.64499885557336 4.63416495002670 7.80224307621881 5.50637064164187 5.50637064164187
5.60524910353246 3.20164797436484 7.00541695277333 4.12375066758221 3.36949721522850 6.27588311589227 6.11810482948043 3.20759899290456 7.57091630426490 3.75432974746319 4.47150377660792 6.95963988708324 6.46936751354238 6.46936751354238
8.78950179293507 2.39124132143130 6.09628442816816 3.19584954604410 4.67383840695811 9.89654383154040 6.64560921644923 2.07553215838865 5.58358129243915 5.56313420309758 3.08949416342412 7.98535133897917 8.57343404287785 8.57343404287785
5.81582360570688 3.65606164644846 8.07492179751278 5.36079957274739 5.21736476691844 6.27588311589227 4.95780880445563 4.90562294956893 4.44800488288701 2.59388113221943 4.55283436331731 6.08056763561456 3.25963225757229 3.25963225757229
8.34210727092393 2.01586938277256 5.82894636453803 2.37109941252766 4.56519417105364 7.89654383154040 6.43457694361791 3.96231021591516 4.92118715190356 4.66727702754254 4.63416495002670 5.78759441519799 8.35950255588617 8.35950255588617
8.84214541847868 2.23315785458152 5.82894636453803 2.06179903868162 2.82612344548714 5.24132143129625 4.59922178988327 3.20759899290456 4.95262073701076 3.38735027084764 4.39017318989853 8.46158541237507 7.21828030823224 7.21828030823224
7.97375448233768 2.78660257877470 6.68451972228580 3.60830090791180 5.54345006485084 5.58617532616159 4.57801174944686 3.39620050354772 2.64988174258030 3.21675440604257 4.71549553673610 8.46158541237507 7.25398641947051 7.25398641947051
10 1.77859159227894 4.33157854581521 1.75265125505455 2.93476768139162 6.27588311589227 5.56969558251316 3.01884489204242 4.95262073701076 3.34477759975586 4.87800411993591 5.78759441519799 5.47081712062257 5.47081712062257
7.44731822690166 1.20546272983902 4.86625467307546 2.78355077439536 3.04341191729610 6.89662012664988 5.92828259708553 1.69817654688335 4.54261081864653 5.06828412298772 4.30899519340810 8.35172045471885 5.47081712062257 5.47081712062257
8.07888914320592 2.80628671702144 5.02677958342870 3.81445029373617 3.80437933928435 6.79316395819028 6.28686961165789 1.69817654688335 6.21454184786755 3.81399252307927 6.26016632333867 6.95963988708324 8.78751812008850 8.78751812008850
8.13153276874952 1.46242465857939 5.13374532692454 3.19584954604410 2.71732661936370 4.20691233691920 4.40924696726940 2.45288776989395 3.65926604104677 3.17402914473182 5.60982681010147 5.67772945754177 7.14686808575570 7.14686808575570
7.15785458152133 1.95651178759442 5.61501487754635 2.78355077439536 2.06515602349889 5.58617532616159 5.10551613641566 3.01884489204242 4.41641870756085 3.68596932936599 5.44716563668269 5.97070267795834 7.43221179522393 7.43221179522393
9.78942549782559 1.95651178759442 5.50804913405051 0.412298771648737 2.28259708552682 7.31029221026932 7.06752117189288 5.66033417257954 7.57091630426490 3.51537346456092 6.26016632333867 5.34798199435416 6.21972991531243 6.21972991531243
8.81574731059739 2.23315785458152 5.45448996719310 0.721599145494774 3.47829404135195 8 6.96208133058671 3.01884489204242 8.04409857328145 5.30724040588998 5.85366598001068 6.33707179369802 9.05134660868238 9.05134660868238
6.84214541847868 2.11459525444419 7.16578927290761 3.40199893186847 4.56519417105364 6.44831006332494 5.42198825055314 3.20759899290456 3.31227588311589 5.13649195086595 6.50400549324788 5.89745937285420 7.36095216296635 7.36095216296635
8.60532539864195 2.33203631647211 7.27275501640345 4.84534981307698 5.43480582894636 6.27588311589227 5.90722514686809 3.77355611505303 4.92118715190356 4.19790951400015 4.79667353322652 5.05500877393759 7.14686808575570 7.14686808575570
7.36842908369574 1.64034485389487 6.73792629892424 4.84534981307698 4.89127946898604 6.79316395819028 6.45563439383536 5.09437705043107 4.13244831006332 4.53925383382925 5.28450446326391 4.76188296330205 6.07705806057832 6.07705806057832
8.31586175326162 1.67986572060731 5.98931868467231 3.04127565423056 4.13046463721675 8 7.57381551842527 3.58495460440986 4.57419699397269 6.33112077515831 6.09750514991989 5.67772945754177 10 10
6.86839093614099 4.66407263294423 6.41718165865568 2.37109941252766 5.00007629510948 5.93102922102693 5.67513542381933 0.754711223010605 3.94323643854429 3.25932707713436 3.90249485008011 7.65560387579156 4.04425116350042 4.04425116350042
7.97375448233768 1.75890745403220 4.91981383993286 2.78355077439536 6.08697642481117 6.96559090562295 5.97039749752041 2.07553215838865 5.33119707026780 3.72869459067674 4.95933470664530 8.93766689555200 3.58052948805982 3.58052948805982
5.00007629510948 6.04745555809873 6.89845120927749 4.12375066758221 3.47829404135195 4.93110551613642 4.36713206683452 2.26413366903182 4.95262073701076 2.74738689250019 4.47150377660792 8.24170290684367 3.50926985580224 3.50926985580224
7.05256733043412 2.21347371633478 5.34752422369726 3.09285114824140 3.36949721522850 5.62066071564813 5.35866330968185 2.64148928053712 4.03784237430381 2.15014877546349 5.12199588006409 10 5.39940489814603 5.39940489814603
4.78950179293507 1.69954985885405 6.20325017166400 3.71129930571450 2.71732661936370 5.17235065232319 4.28274967574579 2.45288776989395 3.31227588311589 2.26108186465248 4.95933470664530 8.64469367513543 5.25673304341192 5.25673304341192
6.50003814755474 2.11459525444419 6.68451972228580 4.84534981307698 2.82612344548714 5.34477759975586 4.78904402227817 2.83024338139925 3.94323643854429 1.91119249256123 5.20332646677348 9.34065766384375 4.04425116350042 4.04425116350042
5.31578545815213 2.58899824521248 9.94659342336156 7.42275120164798 5.86953536278325 5.68963149462119 4.93675135423819 6.41504539559014 4.76340886549172 1.96246280613413 5.28450446326391 7.06965743495842 3.93728542000458 3.93728542000458
6.21057450217441 2.03555352101930 6.73792629892424 2.83512626840620 2.50003814755474 6.44831006332494 5.48516060120546 3.96231021591516 3.28068970778973 3.00343327992676 3.57717250324254 7.14290074006256 6.54062714579995 6.54062714579995
5.97375448233768 1.93682764934768 4.17105363546197 3.29900053406577 2.60868238345922 4.89662012664988 3.90295262073701 2.64148928053712 2.96528572518502 2.27817196917678 4.39017318989853 5.49446860456245 7.18257419699397 7.18257419699397
7.47371633478294 2.29251544975967 7.70046540016785 4.53604943923095 4.02166781109331 6.79316395819028 5.54848554207675 4.52826733806363 4.25864042114900 2.74738689250019 6.26016632333867 7.80224307621881 4.54352635996033 4.54352635996033
7.86846723125048 1.85763332570382 4.54551003280690 2.78355077439536 2.82612344548714 5.75860227359426 4.19836728465705 2.45288776989395 4.95262073701076 2.91813534752422 4.55283436331731 8.49820706492714 5.39940489814603 5.39940489814603
7.10521095597772 1.50194552529183 7.16578927290761 6.13397421225300 3.36949721522850 6.96559090562295 6.13931486991684 3.01884489204242 6.21454184786755 3.77126726176852 5.77233539330129 5.27473868925002 7.18257419699397 7.18257419699397
6.71046005951019 1.81811245899138 5.34752422369726 4.38147554741741 3.91302357518883 6.48279545281148 6.01266498817426 1.69817654688335 4.85801480125124 4.79514763103685 4.95933470664530 5.89745937285420 8.82307164110781 8.82307164110781
6.97367818722820 2.15411612115663 5.34752422369726 3.40199893186847 3.69558251316091 4.96559090562295 4.95780880445563 5.47173266193637 4.92118715190356 2.18432898451209 6.09750514991989 5.86083772030213 5.07850766765850 5.07850766765850
7.18425268940261 1.56130312046998 7.16578927290761 4.58762493324178 6.73914702067598 6.79316395819028 5.06324864576181 6.98115510795758 2.96528572518502 3.51537346456092 6.26016632333867 6.33707179369802 6.82597085526818 6.82597085526818
6.52628366521706 2.09491111619745 6.89845120927749 4.32990005340658 4.34775310902571 4.72419317921721 4.62027924010071 3.01884489204242 3.56466010528725 2.49149309529259 5.04066529335470 5.86083772030213 5.82742046234836 5.82742046234836
6.44739452201114 2.11459525444419 5.61501487754635 5.10307469291218 3.26085297932403 5.93102922102693 5.56969558251316 2.45288776989395 4.57419699397269 3.25932707713436 4.55283436331731 8.05859464408331 4.57923247119860 4.57923247119860
5.92111085679408 1.77859159227894 7.91439688715953 2.52582589456016 4.34775310902571 5.58617532616159 4.93675135423819 3.96231021591516 2.99687190051118 2.83283741512169 4.95933470664530 5.53109025711452 4.29388876173037 4.29388876173037
